127.0.0.1 - - [30/Jul/2018:09:31:01 +0530] "GET / HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:07 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:07 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 200 71690
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:07 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 200 5118358
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:08 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 200 1563
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:08 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:08 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:35 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:35 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:35 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:35 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:35 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:35 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:35 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:35 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:35 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:35 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:35 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:35 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 200 5738
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:35 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:35 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:36 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:36 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:36 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:36 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:37 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 200 134663
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:37 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:39 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:56 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:03:59 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:04:01 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 400 96
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:40 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:40 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:40 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:40 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:40 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:40 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:40 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:40 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:40 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:40 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:40 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:40 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:43 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:43 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:43 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:44 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:44 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:44 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:44 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 200 134663
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:08:44 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:09:13 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:09:37 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 400 96
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:49 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:50 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:50 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:50 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:50 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:50 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:50 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:50 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:50 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:50 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:50 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:50 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:50 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:50 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:51 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:51 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:51 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:51 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:51 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 200 134663
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:15:52 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:16:04 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:16:14 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:16:17 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:03 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:03 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:03 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:03 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:03 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:03 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:03 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:03 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:03 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:03 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:03 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:03 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:06 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:06 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:06 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:20 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:20 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:21 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 200 134663
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:21 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:21 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:36 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:55 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:18:56 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:52 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:52 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:52 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:52 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:52 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:52 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:52 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:52 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:52 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:52 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:52 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:52 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:53 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:53 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:53 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:53 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:53 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:53 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:54 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 200 134663
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:54 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:21:57 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:22:00 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:22:03 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:27 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:27 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:27 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:27 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:27 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:27 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:27 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:27 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:27 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:27 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:27 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:27 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:28 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:28 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:28 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:40 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:40 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:41 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:41 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 200 134663
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:42 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:51 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:52 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:53 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 200 134663
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:24:54 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:25:05 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 500 5275
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 200 5701
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:11:26:46 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
